Day,Place,run,Muslim,Instance
12,Sittwe,9,12196,myanmar2017_demo
12,Sittwe,10,12119,myanmar2017_demo
13,Cox's Bazar,1,95035,myanmar2017_demo
13,Cox's Bazar,2,94404,myanmar2017_demo
13,Cox's Bazar,3,94548,myanmar2017_demo
13,Cox's Bazar,4,94879,myanmar2017_demo
13,Cox's Bazar,5,94624,myanmar2017_demo
13,Cox's Bazar,6,94480,myanmar2017_demo
13,Cox's Bazar,7,94394,myanmar2017_demo
13,Cox's Bazar,8,94612,myanmar2017_demo
13,Cox's Bazar,9,94135,myanmar2017_demo
13,Cox's Bazar,10,94652,myanmar2017_demo
13,Kyaukpyu,1,151,myanmar2017_demo
13,Kyaukpyu,2,163,myanmar2017_demo
13,Kyaukpyu,3,150,myanmar2017_demo
13,Kyaukpyu,4,172,myanmar2017_demo
13,Kyaukpyu,5,159,myanmar2017_demo
13,Kyaukpyu,6,139,myanmar2017_demo
13,Kyaukpyu,7,148,myanmar2017_demo
13,Kyaukpyu,8,149,myanmar2017_demo
13,Kyaukpyu,9,165,myanmar2017_demo
13,Kyaukpyu,10,138,myanmar2017_demo
13,Kyauktaw,1,16927,myanmar2017_demo
13,Kyauktaw,2,16294,myanmar2017_demo
13,Kyauktaw,3,16846,myanmar2017_demo
13,Kyauktaw,4,16503,myanmar2017_demo
13,Kyauktaw,5,16719,myanmar2017_demo
13,Kyauktaw,6,16750,myanmar2017_demo
13,Kyauktaw,7,17096,myanmar2017_demo
13,Kyauktaw,8,16883,myanmar2017_demo
13,Kyauktaw,9,17039,myanmar2017_demo
13,Kyauktaw,10,16671,myanmar2017_demo
13,Maungdaw,1,3484,myanmar2017_demo
13,Maungdaw,2,3539,myanmar2017_demo
13,Maungdaw,3,3512,myanmar2017_demo
13,Maungdaw,4,3556,myanmar2017_demo
13,Maungdaw,5,3536,myanmar2017_demo
13,Maungdaw,6,3506,myanmar2017_demo
13,Maungdaw,7,3493,myanmar2017_demo
13,Maungdaw,8,3553,myanmar2017_demo
13,Maungdaw,9,3545,myanmar2017_demo
13,Maungdaw,10,3552,myanmar2017_demo
13,Myebon,1,10048,myanmar2017_demo
13,Myebon,2,10097,myanmar2017_demo
13,Myebon,3,10060,myanmar2017_demo
13,Myebon,4,10025,myanmar2017_demo
13,Myebon,5,10096,myanmar2017_demo
13,Myebon,6,10022,myanmar2017_demo
13,Myebon,7,10046,myanmar2017_demo
13,Myebon,8,9959,myanmar2017_demo
13,Myebon,9,10134,myanmar2017_demo
13,Myebon,10,10257,myanmar2017_demo
13,Pauktaw,1,7303,myanmar2017_demo
13,Pauktaw,2,7151,myanmar2017_demo
13,Pauktaw,3,7169,myanmar2017_demo
13,Pauktaw,4,7240,myanmar2017_demo
13,Pauktaw,5,7227,myanmar2017_demo
13,Pauktaw,6,7247,myanmar2017_demo
13,Pauktaw,7,7278,myanmar2017_demo
13,Pauktaw,8,7452,myanmar2017_demo
13,Pauktaw,9,7350,myanmar2017_demo
13,Pauktaw,10,7302,myanmar2017_demo
13,Ramree,1,22569,myanmar2017_demo
13,Ramree,2,22726,myanmar2017_demo
13,Ramree,3,22854,myanmar2017_demo
13,Ramree,4,22960,myanmar2017_demo
13,Ramree,5,22259,myanmar2017_demo
13,Ramree,6,22754,myanmar2017_demo
13,Ramree,7,22921,myanmar2017_demo
13,Ramree,8,22435,myanmar2017_demo
13,Ramree,9,22826,myanmar2017_demo
13,Ramree,10,22632,myanmar2017_demo
13,Rathedaung,1,20219,myanmar2017_demo
13,Rathedaung,2,20240,myanmar2017_demo
13,Rathedaung,3,20171,myanmar2017_demo
13,Rathedaung,4,20558,myanmar2017_demo
13,Rathedaung,5,20411,myanmar2017_demo
13,Rathedaung,6,20293,myanmar2017_demo
13,Rathedaung,7,20576,myanmar2017_demo
13,Rathedaung,8,20197,myanmar2017_demo
13,Rathedaung,9,20570,myanmar2017_demo
13,Rathedaung,10,20294,myanmar2017_demo
13,Sittwe,1,12689,myanmar2017_demo
13,Sittwe,2,12447,myanmar2017_demo
13,Sittwe,3,12892,myanmar2017_demo
13,Sittwe,4,12792,myanmar2017_demo
13,Sittwe,5,12873,myanmar2017_demo
13,Sittwe,6,12399,myanmar2017_demo
13,Sittwe,7,12751,myanmar2017_demo
13,Sittwe,8,12544,myanmar2017_demo
13,Sittwe,9,12701,myanmar2017_demo
13,Sittwe,10,12686,myanmar2017_demo
14,Cox's Bazar,1,97238,myanmar2017_demo
14,Cox's Bazar,2,96496,myanmar2017_demo
14,Cox's Bazar,3,96704,myanmar2017_demo
14,Cox's Bazar,4,97101,myanmar2017_demo
14,Cox's Bazar,5,96816,myanmar2017_demo
14,Cox's Bazar,6,96544,myanmar2017_demo
14,Cox's Bazar,7,96557,myanmar2017_demo
14,Cox's Bazar,8,96772,myanmar2017_demo
14,Cox's Bazar,9,96369,myanmar2017_demo
14,Cox's Bazar,10,96795,myanmar2017_demo
14,Kyaukpyu,1,145,myanmar2017_demo
14,Kyaukpyu,2,154,myanmar2017_demo
14,Kyaukpyu,3,144,myanmar2017_demo
14,Kyaukpyu,4,163,myanmar2017_demo
14,Kyaukpyu,5,150,myanmar2017_demo
14,Kyaukpyu,6,130,myanmar2017_demo
14,Kyaukpyu,7,141,myanmar2017_demo
14,Kyaukpyu,8,145,myanmar2017_demo
14,Kyaukpyu,9,156,myanmar2017_demo
14,Kyaukpyu,10,133,myanmar2017_demo
14,Kyauktaw,1,17714,myanmar2017_demo
14,Kyauktaw,2,17172,myanmar2017_demo
14,Kyauktaw,3,17726,myanmar2017_demo
14,Kyauktaw,4,17413,myanmar2017_demo
14,Kyauktaw,5,17472,myanmar2017_demo
14,Kyauktaw,6,17515,myanmar2017_demo
14,Kyauktaw,7,17910,myanmar2017_demo
14,Kyauktaw,8,17720,myanmar2017_demo
14,Kyauktaw,9,17848,myanmar2017_demo
14,Kyauktaw,10,17547,myanmar2017_demo
14,Maungdaw,1,3866,myanmar2017_demo
14,Maungdaw,2,3923,myanmar2017_demo
14,Maungdaw,3,3840,myanmar2017_demo
14,Maungdaw,4,3927,myanmar2017_demo
14,Maungdaw,5,3890,myanmar2017_demo
14,Maungdaw,6,3878,myanmar2017_demo
14,Maungdaw,7,3823,myanmar2017_demo
14,Maungdaw,8,3995,myanmar2017_demo
14,Maungdaw,9,3936,myanmar2017_demo
14,Maungdaw,10,3937,myanmar2017_demo
14,Myebon,1,10389,myanmar2017_demo
14,Myebon,2,10373,myanmar2017_demo
14,Myebon,3,10470,myanmar2017_demo
14,Myebon,4,10372,myanmar2017_demo
14,Myebon,5,10431,myanmar2017_demo
14,Myebon,6,10436,myanmar2017_demo
14,Myebon,7,10369,myanmar2017_demo
14,Myebon,8,10341,myanmar2017_demo
14,Myebon,9,10509,myanmar2017_demo
14,Myebon,10,10630,myanmar2017_demo
14,Pauktaw,1,7931,myanmar2017_demo
14,Pauktaw,2,7781,myanmar2017_demo
14,Pauktaw,3,7837,myanmar2017_demo
14,Pauktaw,4,7864,myanmar2017_demo
14,Pauktaw,5,7864,myanmar2017_demo
14,Pauktaw,6,7933,myanmar2017_demo
14,Pauktaw,7,7913,myanmar2017_demo
14,Pauktaw,8,8036,myanmar2017_demo
14,Pauktaw,9,8025,myanmar2017_demo
14,Pauktaw,10,7861,myanmar2017_demo
14,Ramree,1,25145,myanmar2017_demo
14,Ramree,2,25410,myanmar2017_demo
14,Ramree,3,25533,myanmar2017_demo
14,Ramree,4,25608,myanmar2017_demo
14,Ramree,5,24906,myanmar2017_demo
14,Ramree,6,25391,myanmar2017_demo
14,Ramree,7,25607,myanmar2017_demo
14,Ramree,8,25113,myanmar2017_demo
14,Ramree,9,25448,myanmar2017_demo
14,Ramree,10,25282,myanmar2017_demo
14,Rathedaung,1,22092,myanmar2017_demo
14,Rathedaung,2,22096,myanmar2017_demo
14,Rathedaung,3,22037,myanmar2017_demo
14,Rathedaung,4,22406,myanmar2017_demo
14,Rathedaung,5,22314,myanmar2017_demo
14,Rathedaung,6,22137,myanmar2017_demo
14,Rathedaung,7,22433,myanmar2017_demo
14,Rathedaung,8,22204,myanmar2017_demo
14,Rathedaung,9,22383,myanmar2017_demo
14,Rathedaung,10,22144,myanmar2017_demo
14,Sittwe,1,13573,myanmar2017_demo
14,Sittwe,2,13235,myanmar2017_demo
14,Sittwe,3,13773,myanmar2017_demo
14,Sittwe,4,13785,myanmar2017_demo
14,Sittwe,5,13757,myanmar2017_demo
14,Sittwe,6,13223,myanmar2017_demo
14,Sittwe,7,13654,myanmar2017_demo
14,Sittwe,8,13392,myanmar2017_demo
14,Sittwe,9,13599,myanmar2017_demo
14,Sittwe,10,13569,myanmar2017_demo
0,Cox's Bazar,1,70137,myanmar2017_network
0,Cox's Bazar,2,70170,myanmar2017_network
0,Cox's Bazar,3,70337,myanmar2017_network
0,Cox's Bazar,4,70563,myanmar2017_network
0,Cox's Bazar,5,70441,myanmar2017_network
0,Cox's Bazar,6,70349,myanmar2017_network
0,Cox's Bazar,7,70273,myanmar2017_network
0,Cox's Bazar,8,70295,myanmar2017_network
0,Cox's Bazar,9,70406,myanmar2017_network
0,Cox's Bazar,10,70214,myanmar2017_network
0,Kyaukpyu,1,271,myanmar2017_network
0,Kyaukpyu,2,261,myanmar2017_network
0,Kyaukpyu,3,291,myanmar2017_network
0,Kyaukpyu,4,249,myanmar2017_network
0,Kyaukpyu,5,289,myanmar2017_network
0,Kyaukpyu,6,281,myanmar2017_network
0,Kyaukpyu,7,262,myanmar2017_network
0,Kyaukpyu,8,271,myanmar2017_network
0,Kyaukpyu,9,251,myanmar2017_network
0,Kyaukpyu,10,270,myanmar2017_network
0,Kyauktaw,1,979,myanmar2017_network
0,Kyauktaw,2,1043,myanmar2017_network
0,Kyauktaw,3,999,myanmar2017_network
0,Kyauktaw,4,1057,myanmar2017_network
0,Kyauktaw,5,1017,myanmar2017_network
0,Kyauktaw,6,986,myanmar2017_network
0,Kyauktaw,7,1031,myanmar2017_network
0,Kyauktaw,8,1013,myanmar2017_network
0,Kyauktaw,9,989,myanmar2017_network
0,Kyauktaw,10,1033,myanmar2017_network
0,Maungdaw,1,1925,myanmar2017_network
0,Maungdaw,2,1990,myanmar2017_network
0,Maungdaw,3,2044,myanmar2017_network
0,Maungdaw,4,1920,myanmar2017_network
0,Maungdaw,5,2025,myanmar2017_network
0,Maungdaw,6,1985,myanmar2017_network
0,Maungdaw,7,2046,myanmar2017_network
0,Maungdaw,8,1833,myanmar2017_network
0,Maungdaw,9,1967,myanmar2017_network
0,Maungdaw,10,1941,myanmar2017_network
0,Myebon,1,3835,myanmar2017_network
0,Myebon,2,3870,myanmar2017_network
0,Myebon,3,3882,myanmar2017_network
0,Myebon,4,3950,myanmar2017_network
0,Myebon,5,3906,myanmar2017_network
0,Myebon,6,3853,myanmar2017_network
0,Myebon,7,3873,myanmar2017_network
0,Myebon,8,3959,myanmar2017_network
0,Myebon,9,3847,myanmar2017_network
0,Myebon,10,3995,myanmar2017_network
0,Pauktaw,1,2305,myanmar2017_network
0,Pauktaw,2,2334,myanmar2017_network
0,Pauktaw,3,2289,myanmar2017_network
0,Pauktaw,4,2314,myanmar2017_network
0,Pauktaw,5,2315,myanmar2017_network
0,Pauktaw,6,2423,myanmar2017_network
0,Pauktaw,7,2382,myanmar2017_network
0,Pauktaw,8,2395,myanmar2017_network
0,Pauktaw,9,2338,myanmar2017_network
0,Pauktaw,10,2350,myanmar2017_network
0,Ramree,1,196,myanmar2017_network
0,Ramree,2,165,myanmar2017_network
0,Ramree,3,190,myanmar2017_network
0,Ramree,4,176,myanmar2017_network
0,Ramree,5,157,myanmar2017_network
0,Ramree,6,160,myanmar2017_network
0,Ramree,7,168,myanmar2017_network
0,Ramree,8,144,myanmar2017_network
0,Ramree,9,172,myanmar2017_network
0,Ramree,10,163,myanmar2017_network
0,Rathedaung,1,2446,myanmar2017_network
0,Rathedaung,2,2668,myanmar2017_network
0,Rathedaung,3,2575,myanmar2017_network
0,Rathedaung,4,2581,myanmar2017_network
0,Rathedaung,5,2635,myanmar2017_network
0,Rathedaung,6,2586,myanmar2017_network
0,Rathedaung,7,2679,myanmar2017_network
0,Rathedaung,8,2565,myanmar2017_network
0,Rathedaung,9,2506,myanmar2017_network
0,Rathedaung,10,2612,myanmar2017_network
0,Sittwe,1,13774,myanmar2017_network
0,Sittwe,2,13582,myanmar2017_network
0,Sittwe,3,13474,myanmar2017_network
0,Sittwe,4,13350,myanmar2017_network
0,Sittwe,5,13462,myanmar2017_network
0,Sittwe,6,13599,myanmar2017_network
0,Sittwe,7,13620,myanmar2017_network
0,Sittwe,8,13333,myanmar2017_network
0,Sittwe,9,13504,myanmar2017_network
0,Sittwe,10,13565,myanmar2017_network
1,Cox's Bazar,1,71872,myanmar2017_network
1,Cox's Bazar,2,71972,myanmar2017_network
1,Cox's Bazar,3,72169,myanmar2017_network
1,Cox's Bazar,4,72291,myanmar2017_network
1,Cox's Bazar,5,72258,myanmar2017_network
1,Cox's Bazar,6,72072,myanmar2017_network
1,Cox's Bazar,7,72024,myanmar2017_network
1,Cox's Bazar,8,72085,myanmar2017_network
1,Cox's Bazar,9,72219,myanmar2017_network
1,Cox's Bazar,10,71946,myanmar2017_network
1,Kyaukpyu,1,261,myanmar2017_network
1,Kyaukpyu,2,248,myanmar2017_network
1,Kyaukpyu,3,282,myanmar2017_network
1,Kyaukpyu,4,238,myanmar2017_network
1,Kyaukpyu,5,278,myanmar2017_network
1,Kyaukpyu,6,265,myanmar2017_network
1,Kyaukpyu,7,251,myanmar2017_network
1,Kyaukpyu,8,258,myanmar2017_network
1,Kyaukpyu,9,243,myanmar2017_network
1,Kyaukpyu,10,256,myanmar2017_network
1,Kyauktaw,1,2666,myanmar2017_network
1,Kyauktaw,2,2787,myanmar2017_network
1,Kyauktaw,3,2735,myanmar2017_network
1,Kyauktaw,4,2708,myanmar2017_network
1,Kyauktaw,5,2647,myanmar2017_network
1,Kyauktaw,6,2632,myanmar2017_network
1,Kyauktaw,7,2765,myanmar2017_network
1,Kyauktaw,8,2658,myanmar2017_network
1,Kyauktaw,9,2716,myanmar2017_network
1,Kyauktaw,10,2753,myanmar2017_network
1,Maungdaw,1,1622,myanmar2017_network
1,Maungdaw,2,1632,myanmar2017_network
1,Maungdaw,3,1632,myanmar2017_network
1,Maungdaw,4,1581,myanmar2017_network
1,Maungdaw,5,1625,myanmar2017_network
1,Maungdaw,6,1651,myanmar2017_network
1,Maungdaw,7,1736,myanmar2017_network
1,Maungdaw,8,1559,myanmar2017_network
1,Maungdaw,9,1630,myanmar2017_network
1,Maungdaw,10,1588,myanmar2017_network
1,Myebon,1,6325,myanmar2017_network
1,Myebon,2,6454,myanmar2017_network
1,Myebon,3,6405,myanmar2017_network
1,Myebon,4,6597,myanmar2017_network
1,Myebon,5,6421,myanmar2017_network
1,Myebon,6,6473,myanmar2017_network
1,Myebon,7,6402,myanmar2017_network
1,Myebon,8,6572,myanmar2017_network
1,Myebon,9,6466,myanmar2017_network
1,Myebon,10,6574,myanmar2017_network
1,Pauktaw,1,2271,myanmar2017_network
1,Pauktaw,2,2393,myanmar2017_network
1,Pauktaw,3,2261,myanmar2017_network
1,Pauktaw,4,2336,myanmar2017_network
1,Pauktaw,5,2362,myanmar2017_network
1,Pauktaw,6,2425,myanmar2017_network
1,Pauktaw,7,2407,myanmar2017_network
1,Pauktaw,8,2397,myanmar2017_network
1,Pauktaw,9,2306,myanmar2017_network
1,Pauktaw,10,2360,myanmar2017_network
1,Ramree,1,644,myanmar2017_network
1,Ramree,2,601,myanmar2017_network
1,Ramree,3,633,myanmar2017_network
1,Ramree,4,619,myanmar2017_network
1,Ramree,5,608,myanmar2017_network
1,Ramree,6,590,myanmar2017_network
1,Ramree,7,587,myanmar2017_network
1,Ramree,8,556,myanmar2017_network
1,Ramree,9,604,myanmar2017_network
1,Ramree,10,591,myanmar2017_network
1,Rathedaung,1,4539,myanmar2017_network
1,Rathedaung,2,4645,myanmar2017_network
1,Rathedaung,3,4630,myanmar2017_network
1,Rathedaung,4,4573,myanmar2017_network
1,Rathedaung,5,4632,myanmar2017_network
1,Rathedaung,6,4574,myanmar2017_network
1,Rathedaung,7,4619,myanmar2017_network
1,Rathedaung,8,4539,myanmar2017_network
1,Rathedaung,9,4513,myanmar2017_network
1,Rathedaung,10,4719,myanmar2017_network
1,Sittwe,1,12473,myanmar2017_network
1,Sittwe,2,12350,myanmar2017_network
1,Sittwe,3,12282,myanmar2017_network
1,Sittwe,4,12149,myanmar2017_network
1,Sittwe,5,12333,myanmar2017_network
1,Sittwe,6,12430,myanmar2017_network
1,Sittwe,7,12395,myanmar2017_network
1,Sittwe,8,12109,myanmar2017_network
1,Sittwe,9,12182,myanmar2017_network
1,Sittwe,10,12317,myanmar2017_network
2,Cox's Bazar,1,73609,myanmar2017_network
2,Cox's Bazar,2,73709,myanmar2017_network
2,Cox's Bazar,3,73903,myanmar2017_network
2,Cox's Bazar,4,74112,myanmar2017_network
2,Cox's Bazar,5,73970,myanmar2017_network
2,Cox's Bazar,6,73806,myanmar2017_network
2,Cox's Bazar,7,73752,myanmar2017_network
2,Cox's Bazar,8,73755,myanmar2017_network
2,Cox's Bazar,9,73940,myanmar2017_network
2,Cox's Bazar,10,73637,myanmar2017_network
2,Kyaukpyu,1,247,myanmar2017_network
2,Kyaukpyu,2,235,myanmar2017_network
2,Kyaukpyu,3,259,myanmar2017_network
2,Kyaukpyu,4,223,myanmar2017_network
2,Kyaukpyu,5,264,myanmar2017_network
2,Kyaukpyu,6,253,myanmar2017_network
2,Kyaukpyu,7,237,myanmar2017_network
2,Kyaukpyu,8,247,myanmar2017_network
2,Kyaukpyu,9,232,myanmar2017_network
2,Kyaukpyu,10,239,myanmar2017_network
2,Kyauktaw,1,4189,myanmar2017_network
2,Kyauktaw,2,4385,myanmar2017_network
2,Kyauktaw,3,4303,myanmar2017_network
2,Kyauktaw,4,4244,myanmar2017_network
2,Kyauktaw,5,4123,myanmar2017_network
2,Kyauktaw,6,4227,myanmar2017_network
2,Kyauktaw,7,4307,myanmar2017_network
2,Kyauktaw,8,4147,myanmar2017_network
2,Kyauktaw,9,4284,myanmar2017_network
2,Kyauktaw,10,4317,myanmar2017_network
2,Maungdaw,1,1422,myanmar2017_network
2,Maungdaw,2,1446,myanmar2017_network
2,Maungdaw,3,1453,myanmar2017_network
2,Maungdaw,4,1367,myanmar2017_network
2,Maungdaw,5,1419,myanmar2017_network
2,Maungdaw,6,1455,myanmar2017_network
2,Maungdaw,7,1519,myanmar2017_network
2,Maungdaw,8,1389,myanmar2017_network
2,Maungdaw,9,1434,myanmar2017_network
2,Maungdaw,10,1406,myanmar2017_network
2,Myebon,1,6782,myanmar2017_network
2,Myebon,2,6864,myanmar2017_network
2,Myebon,3,6777,myanmar2017_network
2,Myebon,4,6991,myanmar2017_network
2,Myebon,5,6851,myanmar2017_network
2,Myebon,6,6948,myanmar2017_network
2,Myebon,7,6853,myanmar2017_network
2,Myebon,8,7049,myanmar2017_network
2,Myebon,9,6828,myanmar2017_network
2,Myebon,10,7036,myanmar2017_network
2,Pauktaw,1,2440,myanmar2017_network
2,Pauktaw,2,2558,myanmar2017_network
2,Pauktaw,3,2458,myanmar2017_network
2,Pauktaw,4,2529,myanmar2017_network
2,Pauktaw,5,2513,myanmar2017_network
2,Pauktaw,6,2571,myanmar2017_network
2,Pauktaw,7,2529,myanmar2017_network
2,Pauktaw,8,2542,myanmar2017_network
2,Pauktaw,9,2498,myanmar2017_network
2,Pauktaw,10,2543,myanmar2017_network
2,Ramree,1,1536,myanmar2017_network
2,Ramree,2,1461,myanmar2017_network
2,Ramree,3,1572,myanmar2017_network
2,Ramree,4,1519,myanmar2017_network
2,Ramree,5,1517,myanmar2017_network
2,Ramree,6,1480,myanmar2017_network
2,Ramree,7,1468,myanmar2017_network
2,Ramree,8,1460,myanmar2017_network
2,Ramree,9,1510,myanmar2017_network
2,Ramree,10,1463,myanmar2017_network
2,Rathedaung,1,6127,myanmar2017_network
2,Rathedaung,2,6059,myanmar2017_network
2,Rathedaung,3,6152,myanmar2017_network
2,Rathedaung,4,6050,myanmar2017_network
2,Rathedaung,5,6267,myanmar2017_network
2,Rathedaung,6,6217,myanmar2017_network
2,Rathedaung,7,6167,myanmar2017_network
2,Rathedaung,8,6075,myanmar2017_network
2,Rathedaung,9,6040,myanmar2017_network
2,Rathedaung,10,6313,myanmar2017_network
2,Sittwe,1,11485,myanmar2017_network
2,Sittwe,2,11441,myanmar2017_network
2,Sittwe,3,11443,myanmar2017_network
2,Sittwe,4,11287,myanmar2017_network
2,Sittwe,5,11417,myanmar2017_network
2,Sittwe,6,11424,myanmar2017_network
2,Sittwe,7,11490,myanmar2017_network
2,Sittwe,8,11215,myanmar2017_network
2,Sittwe,9,11288,myanmar2017_network
2,Sittwe,10,11425,myanmar2017_network
3,Cox's Bazar,1,75434,myanmar2017_network
3,Cox's Bazar,2,75445,myanmar2017_network
3,Cox's Bazar,3,75629,myanmar2017_network
3,Cox's Bazar,4,75790,myanmar2017_network
3,Cox's Bazar,5,75746,myanmar2017_network
3,Cox's Bazar,6,75510,myanmar2017_network
3,Cox's Bazar,7,75469,myanmar2017_network
3,Cox's Bazar,8,75450,myanmar2017_network
3,Cox's Bazar,9,75684,myanmar2017_network
3,Cox's Bazar,10,75400,myanmar2017_network
3,Kyaukpyu,1,238,myanmar2017_network
3,Kyaukpyu,2,229,myanmar2017_network
3,Kyaukpyu,3,246,myanmar2017_network
3,Kyaukpyu,4,215,myanmar2017_network
3,Kyaukpyu,5,258,myanmar2017_network
3,Kyaukpyu,6,239,myanmar2017_network
3,Kyaukpyu,7,231,myanmar2017_network
3,Kyaukpyu,8,237,myanmar2017_network
3,Kyaukpyu,9,221,myanmar2017_network
3,Kyaukpyu,10,225,myanmar2017_network
3,Kyauktaw,1,5594,myanmar2017_network
3,Kyauktaw,2,5831,myanmar2017_network
3,Kyauktaw,3,5662,myanmar2017_network
3,Kyauktaw,4,5704,myanmar2017_network
3,Kyauktaw,5,5497,myanmar2017_network
3,Kyauktaw,6,5637,myanmar2017_network
3,Kyauktaw,7,5651,myanmar2017_network
3,Kyauktaw,8,5561,myanmar2017_network
3,Kyauktaw,9,5550,myanmar2017_network
3,Kyauktaw,10,5664,myanmar2017_network
3,Maungdaw,1,1470,myanmar2017_network
3,Maungdaw,2,1484,myanmar2017_network
3,Maungdaw,3,1510,myanmar2017_network
3,Maungdaw,4,1415,myanmar2017_network
3,Maungdaw,5,1455,myanmar2017_network
3,Maungdaw,6,1492,myanmar2017_network
3,Maungdaw,7,1538,myanmar2017_network
3,Maungdaw,8,1451,myanmar2017_network
3,Maungdaw,9,1455,myanmar2017_network
3,Maungdaw,10,1456,myanmar2017_network
3,Myebon,1,7125,myanmar2017_network
3,Myebon,2,7194,myanmar2017_network
3,Myebon,3,7020,myanmar2017_network
3,Myebon,4,7278,myanmar2017_network
3,Myebon,5,7199,myanmar2017_network
3,Myebon,6,7286,myanmar2017_network
3,Myebon,7,7168,myanmar2017_network
3,Myebon,8,7332,myanmar2017_network
3,Myebon,9,7168,myanmar2017_network
3,Myebon,10,7353,myanmar2017_network
3,Pauktaw,1,2648,myanmar2017_network
3,Pauktaw,2,2768,myanmar2017_network
3,Pauktaw,3,2720,myanmar2017_network
3,Pauktaw,4,2787,myanmar2017_network
3,Pauktaw,5,2764,myanmar2017_network
3,Pauktaw,6,2832,myanmar2017_network
3,Pauktaw,7,2779,myanmar2017_network
3,Pauktaw,8,2764,myanmar2017_network
3,Pauktaw,9,2754,myanmar2017_network
3,Pauktaw,10,2804,myanmar2017_network
3,Ramree,1,2692,myanmar2017_network
3,Ramree,2,2553,myanmar2017_network
3,Ramree,3,2718,myanmar2017_network
3,Ramree,4,2671,myanmar2017_network
3,Ramree,5,2679,myanmar2017_network
3,Ramree,6,2654,myanmar2017_network
3,Ramree,7,2581,myanmar2017_network
3,Ramree,8,2646,myanmar2017_network
3,Ramree,9,2618,myanmar2017_network
3,Ramree,10,2620,myanmar2017_network
3,Rathedaung,1,7544,myanmar2017_network
3,Rathedaung,2,7562,myanmar2017_network
3,Rathedaung,3,7643,myanmar2017_network
3,Rathedaung,4,7646,myanmar2017_network
3,Rathedaung,5,7787,myanmar2017_network
3,Rathedaung,6,7698,myanmar2017_network
3,Rathedaung,7,7633,myanmar2017_network
3,Rathedaung,8,7447,myanmar2017_network
3,Rathedaung,9,7491,myanmar2017_network
3,Rathedaung,10,7712,myanmar2017_network
3,Sittwe,1,10815,myanmar2017_network
3,Sittwe,2,10741,myanmar2017_network
3,Sittwe,3,10783,myanmar2017_network
3,Sittwe,4,10469,myanmar2017_network
3,Sittwe,5,10733,myanmar2017_network
3,Sittwe,6,10705,myanmar2017_network
3,Sittwe,7,10805,myanmar2017_network
3,Sittwe,8,10600,myanmar2017_network
3,Sittwe,9,10638,myanmar2017_network
3,Sittwe,10,10818,myanmar2017_network
4,Cox's Bazar,1,77127,myanmar2017_network
4,Cox's Bazar,2,77042,myanmar2017_network
4,Cox's Bazar,3,77375,myanmar2017_network
4,Cox's Bazar,4,77427,myanmar2017_network
4,Cox's Bazar,5,77369,myanmar2017_network
4,Cox's Bazar,6,77189,myanmar2017_network
4,Cox's Bazar,7,77232,myanmar2017_network
4,Cox's Bazar,8,77216,myanmar2017_network
4,Cox's Bazar,9,77389,myanmar2017_network
4,Cox's Bazar,10,77052,myanmar2017_network
4,Kyaukpyu,1,220,myanmar2017_network
4,Kyaukpyu,2,221,myanmar2017_network
4,Kyaukpyu,3,234,myanmar2017_network
4,Kyaukpyu,4,207,myanmar2017_network
4,Kyaukpyu,5,247,myanmar2017_network
4,Kyaukpyu,6,230,myanmar2017_network
4,Kyaukpyu,7,218,myanmar2017_network
4,Kyaukpyu,8,229,myanmar2017_network
4,Kyaukpyu,9,211,myanmar2017_network
4,Kyaukpyu,10,217,myanmar2017_network
4,Kyauktaw,1,6873,myanmar2017_network
4,Kyauktaw,2,7088,myanmar2017_network
4,Kyauktaw,3,6913,myanmar2017_network
4,Kyauktaw,4,7041,myanmar2017_network
4,Kyauktaw,5,6878,myanmar2017_network
4,Kyauktaw,6,6870,myanmar2017_network
4,Kyauktaw,7,6885,myanmar2017_network
4,Kyauktaw,8,6796,myanmar2017_network
4,Kyauktaw,9,6835,myanmar2017_network
4,Kyauktaw,10,6925,myanmar2017_network
4,Maungdaw,1,1531,myanmar2017_network
4,Maungdaw,2,1506,myanmar2017_network
4,Maungdaw,3,1563,myanmar2017_network
4,Maungdaw,4,1477,myanmar2017_network
4,Maungdaw,5,1513,myanmar2017_network
4,Maungdaw,6,1524,myanmar2017_network
4,Maungdaw,7,1604,myanmar2017_network
4,Maungdaw,8,1522,myanmar2017_network
4,Maungdaw,9,1518,myanmar2017_network
4,Maungdaw,10,1525,myanmar2017_network
4,Myebon,1,7421,myanmar2017_network
4,Myebon,2,7526,myanmar2017_network
4,Myebon,3,7319,myanmar2017_network
4,Myebon,4,7544,myanmar2017_network
4,Myebon,5,7493,myanmar2017_network
4,Myebon,6,7606,myanmar2017_network
4,Myebon,7,7471,myanmar2017_network
4,Myebon,8,7565,myanmar2017_network
4,Myebon,9,7457,myanmar2017_network
4,Myebon,10,7593,myanmar2017_network
4,Pauktaw,1,2969,myanmar2017_network
4,Pauktaw,2,3135,myanmar2017_network
4,Pauktaw,3,3042,myanmar2017_network
4,Pauktaw,4,3185,myanmar2017_network
4,Pauktaw,5,3119,myanmar2017_network
4,Pauktaw,6,3249,myanmar2017_network
4,Pauktaw,7,3154,myanmar2017_network
4,Pauktaw,8,3178,myanmar2017_network
4,Pauktaw,9,3112,myanmar2017_network
4,Pauktaw,10,3173,myanmar2017_network
4,Ramree,1,4049,myanmar2017_network
