Day,Place,Muslim,run,Instance
10,Myebon,9006,1,myanmar2017_network
10,Paletwa,7998,1,myanmar2017_network
10,Pauktaw,5711,1,myanmar2017_network
10,Ramree,15236,1,myanmar2017_network
10,Rathedaung,16556,1,myanmar2017_network
10,Sittwe,11009,1,myanmar2017_network
11,Buthidaung,8450,1,myanmar2017_network
11,Cox's Bazar,90196,1,myanmar2017_network
11,Kyaukpyu,155,1,myanmar2017_network
11,Kyauktaw,14846,1,myanmar2017_network
11,Maungdaw,3007,1,myanmar2017_network
11,Myebon,9368,1,myanmar2017_network
11,Paletwa,8663,1,myanmar2017_network
11,Pauktaw,6182,1,myanmar2017_network
11,Ramree,17592,1,myanmar2017_network
11,Rathedaung,17745,1,myanmar2017_network
11,Sittwe,11498,1,myanmar2017_network
12,Buthidaung,8754,1,myanmar2017_network
12,Cox's Bazar,92247,1,myanmar2017_network
12,Kyaukpyu,152,1,myanmar2017_network
12,Kyauktaw,15957,1,myanmar2017_network
12,Maungdaw,3234,1,myanmar2017_network
12,Myebon,9656,1,myanmar2017_network
12,Paletwa,9305,1,myanmar2017_network
12,Pauktaw,6643,1,myanmar2017_network
12,Ramree,20162,1,myanmar2017_network
12,Rathedaung,18881,1,myanmar2017_network
12,Sittwe,12063,1,myanmar2017_network
13,Buthidaung,9563,1,myanmar2017_network
13,Cox's Bazar,94273,1,myanmar2017_network
13,Kyaukpyu,145,1,myanmar2017_network
13,Kyauktaw,16856,1,myanmar2017_network
13,Maungdaw,3512,1,myanmar2017_network
13,Myebon,9941,1,myanmar2017_network
13,Paletwa,10280,1,myanmar2017_network
13,Pauktaw,7228,1,myanmar2017_network
13,Ramree,22777,1,myanmar2017_network
13,Rathedaung,20480,1,myanmar2017_network
13,Sittwe,12638,1,myanmar2017_network
14,Buthidaung,10145,1,myanmar2017_network
14,Cox's Bazar,96435,1,myanmar2017_network
14,Kyaukpyu,142,1,myanmar2017_network
14,Kyauktaw,17717,1,myanmar2017_network
14,Maungdaw,3878,1,myanmar2017_network
14,Myebon,10336,1,myanmar2017_network
14,Paletwa,11497,1,myanmar2017_network
14,Pauktaw,7862,1,myanmar2017_network
14,Ramree,25363,1,myanmar2017_network
14,Rathedaung,22355,1,myanmar2017_network
14,Sittwe,13593,1,myanmar2017_network
0,Buthidaung,1115,2,myanmar2017_network
0,Cox's Bazar,70170,2,myanmar2017_network
0,Kyaukpyu,261,2,myanmar2017_network
0,Kyauktaw,1043,2,myanmar2017_network
0,Maungdaw,1990,2,myanmar2017_network
0,Myebon,3870,2,myanmar2017_network
0,Paletwa,465,2,myanmar2017_network
0,Pauktaw,2334,2,myanmar2017_network
0,Ramree,165,2,myanmar2017_network
0,Rathedaung,2668,2,myanmar2017_network
0,Sittwe,13582,2,myanmar2017_network
1,Buthidaung,2375,2,myanmar2017_network
1,Cox's Bazar,71972,2,myanmar2017_network
1,Kyaukpyu,248,2,myanmar2017_network
1,Kyauktaw,2787,2,myanmar2017_network
1,Maungdaw,1632,2,myanmar2017_network
1,Myebon,6454,2,myanmar2017_network
1,Paletwa,1515,2,myanmar2017_network
1,Pauktaw,2393,2,myanmar2017_network
1,Ramree,601,2,myanmar2017_network
1,Rathedaung,4645,2,myanmar2017_network
1,Sittwe,12350,2,myanmar2017_network
2,Buthidaung,3176,2,myanmar2017_network
2,Cox's Bazar,73709,2,myanmar2017_network
2,Kyaukpyu,235,2,myanmar2017_network
2,Kyauktaw,4385,2,myanmar2017_network
2,Maungdaw,1446,2,myanmar2017_network
2,Myebon,6864,2,myanmar2017_network
2,Paletwa,2489,2,myanmar2017_network
2,Pauktaw,2558,2,myanmar2017_network
2,Ramree,1461,2,myanmar2017_network
2,Rathedaung,6059,2,myanmar2017_network
2,Sittwe,11441,2,myanmar2017_network
3,Buthidaung,3900,2,myanmar2017_network
3,Cox's Bazar,75445,2,myanmar2017_network
3,Kyaukpyu,229,2,myanmar2017_network
3,Kyauktaw,5831,2,myanmar2017_network
3,Maungdaw,1484,2,myanmar2017_network
3,Myebon,7194,2,myanmar2017_network
3,Paletwa,3316,2,myanmar2017_network
3,Pauktaw,2768,2,myanmar2017_network
3,Ramree,2553,2,myanmar2017_network
3,Rathedaung,7562,2,myanmar2017_network
3,Sittwe,10741,2,myanmar2017_network
4,Buthidaung,4698,2,myanmar2017_network
4,Cox's Bazar,77042,2,myanmar2017_network
4,Kyaukpyu,221,2,myanmar2017_network
4,Kyauktaw,7088,2,myanmar2017_network
4,Maungdaw,1506,2,myanmar2017_network
4,Myebon,7526,2,myanmar2017_network
4,Paletwa,4051,2,myanmar2017_network
4,Pauktaw,3135,2,myanmar2017_network
4,Ramree,3906,2,myanmar2017_network
4,Rathedaung,8968,2,myanmar2017_network
4,Sittwe,10167,2,myanmar2017_network
5,Buthidaung,5444,2,myanmar2017_network
5,Cox's Bazar,78708,2,myanmar2017_network
5,Kyaukpyu,215,2,myanmar2017_network
5,Kyauktaw,8276,2,myanmar2017_network
5,Maungdaw,1601,2,myanmar2017_network
5,Myebon,7789,2,myanmar2017_network
5,Paletwa,4865,2,myanmar2017_network
5,Pauktaw,3559,2,myanmar2017_network
5,Ramree,5389,2,myanmar2017_network
5,Rathedaung,10205,2,myanmar2017_network
5,Sittwe,9794,2,myanmar2017_network
6,Buthidaung,6338,2,myanmar2017_network
6,Cox's Bazar,80479,2,myanmar2017_network
6,Kyaukpyu,205,2,myanmar2017_network
6,Kyauktaw,9487,2,myanmar2017_network
6,Maungdaw,1855,2,myanmar2017_network
6,Myebon,8061,2,myanmar2017_network
6,Paletwa,5372,2,myanmar2017_network
6,Pauktaw,3959,2,myanmar2017_network
6,Ramree,6962,2,myanmar2017_network
6,Rathedaung,11431,2,myanmar2017_network
6,Sittwe,9603,2,myanmar2017_network
7,Buthidaung,6906,2,myanmar2017_network
7,Cox's Bazar,82194,2,myanmar2017_network
7,Kyaukpyu,195,2,myanmar2017_network
7,Kyauktaw,10657,2,myanmar2017_network
7,Maungdaw,2121,2,myanmar2017_network
7,Myebon,8344,2,myanmar2017_network
7,Paletwa,5944,2,myanmar2017_network
7,Pauktaw,4377,2,myanmar2017_network
7,Ramree,8698,2,myanmar2017_network
7,Rathedaung,12875,2,myanmar2017_network
7,Sittwe,9696,2,myanmar2017_network
8,Buthidaung,7303,2,myanmar2017_network
8,Cox's Bazar,84064,2,myanmar2017_network
8,Kyaukpyu,185,2,myanmar2017_network
8,Kyauktaw,11736,2,myanmar2017_network
8,Maungdaw,2321,2,myanmar2017_network
8,Myebon,8625,2,myanmar2017_network
8,Paletwa,6588,2,myanmar2017_network
8,Pauktaw,4908,2,myanmar2017_network
8,Ramree,10656,2,myanmar2017_network
8,Rathedaung,14097,2,myanmar2017_network
8,Sittwe,10125,2,myanmar2017_network
9,Buthidaung,7694,2,myanmar2017_network
9,Cox's Bazar,86075,2,myanmar2017_network
9,Kyaukpyu,175,2,myanmar2017_network
9,Kyauktaw,12988,2,myanmar2017_network
9,Maungdaw,2568,2,myanmar2017_network
9,Myebon,8899,2,myanmar2017_network
9,Paletwa,7200,2,myanmar2017_network
9,Pauktaw,5266,2,myanmar2017_network
9,Ramree,12824,2,myanmar2017_network
9,Rathedaung,15348,2,myanmar2017_network
9,Sittwe,10537,2,myanmar2017_network
10,Buthidaung,7935,2,myanmar2017_network
10,Cox's Bazar,88053,2,myanmar2017_network
10,Kyaukpyu,170,2,myanmar2017_network
10,Kyauktaw,14089,2,myanmar2017_network
10,Maungdaw,2827,2,myanmar2017_network
10,Myebon,9154,2,myanmar2017_network
10,Paletwa,7877,2,myanmar2017_network
10,Pauktaw,5708,2,myanmar2017_network
10,Ramree,15333,2,myanmar2017_network
10,Rathedaung,16575,2,myanmar2017_network
10,Sittwe,11051,2,myanmar2017_network
11,Buthidaung,8253,2,myanmar2017_network
11,Cox's Bazar,90069,2,myanmar2017_network
11,Kyaukpyu,167,2,myanmar2017_network
11,Kyauktaw,15111,2,myanmar2017_network
11,Maungdaw,3079,2,myanmar2017_network
11,Myebon,9546,2,myanmar2017_network
11,Paletwa,8517,2,myanmar2017_network
11,Pauktaw,6258,2,myanmar2017_network
11,Ramree,17739,2,myanmar2017_network
11,Rathedaung,17663,2,myanmar2017_network
11,Sittwe,11553,2,myanmar2017_network
12,Buthidaung,8550,2,myanmar2017_network
12,Cox's Bazar,92085,2,myanmar2017_network
12,Kyaukpyu,164,2,myanmar2017_network
12,Kyauktaw,16080,2,myanmar2017_network
12,Maungdaw,3260,2,myanmar2017_network
12,Myebon,9922,2,myanmar2017_network
12,Paletwa,9234,2,myanmar2017_network
12,Pauktaw,6762,2,myanmar2017_network
12,Ramree,20341,2,myanmar2017_network
12,Rathedaung,18823,2,myanmar2017_network
12,Sittwe,12096,2,myanmar2017_network
13,Buthidaung,9434,2,myanmar2017_network
13,Cox's Bazar,94131,2,myanmar2017_network
13,Kyaukpyu,159,2,myanmar2017_network
13,Kyauktaw,16947,2,myanmar2017_network
13,Maungdaw,3578,2,myanmar2017_network
13,Myebon,10268,2,myanmar2017_network
13,Paletwa,10275,2,myanmar2017_network
13,Pauktaw,7316,2,myanmar2017_network
13,Ramree,22895,2,myanmar2017_network
13,Rathedaung,20360,2,myanmar2017_network
13,Sittwe,12736,2,myanmar2017_network
14,Buthidaung,9915,2,myanmar2017_network
14,Cox's Bazar,96277,2,myanmar2017_network
14,Kyaukpyu,151,2,myanmar2017_network
14,Kyauktaw,17874,2,myanmar2017_network
14,Maungdaw,3951,2,myanmar2017_network
14,Myebon,10655,2,myanmar2017_network
14,Paletwa,11376,2,myanmar2017_network
14,Pauktaw,7951,2,myanmar2017_network
14,Ramree,25535,2,myanmar2017_network
14,Rathedaung,22200,2,myanmar2017_network
14,Sittwe,13602,2,myanmar2017_network
0,Buthidaung,1144,3,myanmar2017_network
0,Cox's Bazar,70337,3,myanmar2017_network
0,Kyaukpyu,291,3,myanmar2017_network
0,Kyauktaw,999,3,myanmar2017_network
0,Maungdaw,2044,3,myanmar2017_network
0,Myebon,3882,3,myanmar2017_network
0,Paletwa,487,3,myanmar2017_network
0,Pauktaw,2289,3,myanmar2017_network
0,Ramree,190,3,myanmar2017_network
0,Rathedaung,2575,3,myanmar2017_network
0,Sittwe,13474,3,myanmar2017_network
1,Buthidaung,2515,3,myanmar2017_network
1,Cox's Bazar,72169,3,myanmar2017_network
1,Kyaukpyu,282,3,myanmar2017_network
1,Kyauktaw,2735,3,myanmar2017_network
1,Maungdaw,1632,3,myanmar2017_network
1,Myebon,6405,3,myanmar2017_network
1,Paletwa,1535,3,myanmar2017_network
1,Pauktaw,2261,3,myanmar2017_network
1,Ramree,633,3,myanmar2017_network
1,Rathedaung,4630,3,myanmar2017_network
1,Sittwe,12282,3,myanmar2017_network
2,Buthidaung,3334,3,myanmar2017_network
2,Cox's Bazar,73903,3,myanmar2017_network
2,Kyaukpyu,259,3,myanmar2017_network
2,Kyauktaw,4303,3,myanmar2017_network
2,Maungdaw,1453,3,myanmar2017_network
2,Myebon,6777,3,myanmar2017_network
2,Paletwa,2465,3,myanmar2017_network
2,Pauktaw,2458,3,myanmar2017_network
2,Ramree,1572,3,myanmar2017_network
2,Rathedaung,6152,3,myanmar2017_network
2,Sittwe,11443,3,myanmar2017_network
3,Buthidaung,4103,3,myanmar2017_network
3,Cox's Bazar,75629,3,myanmar2017_network
3,Kyaukpyu,246,3,myanmar2017_network
3,Kyauktaw,5662,3,myanmar2017_network
3,Maungdaw,1510,3,myanmar2017_network
3,Myebon,7020,3,myanmar2017_network
3,Paletwa,3334,3,myanmar2017_network
3,Pauktaw,2720,3,myanmar2017_network
3,Ramree,2718,3,myanmar2017_network
3,Rathedaung,7643,3,myanmar2017_network
3,Sittwe,10783,3,myanmar2017_network
4,Buthidaung,4898,3,myanmar2017_network
4,Cox's Bazar,77375,3,myanmar2017_network
4,Kyaukpyu,234,3,myanmar2017_network
4,Kyauktaw,6913,3,myanmar2017_network
4,Maungdaw,1563,3,myanmar2017_network
4,Myebon,7319,3,myanmar2017_network
4,Paletwa,4165,3,myanmar2017_network
4,Pauktaw,3042,3,myanmar2017_network
4,Ramree,4081,3,myanmar2017_network
4,Rathedaung,8939,3,myanmar2017_network
4,Sittwe,10228,3,myanmar2017_network
5,Buthidaung,5596,3,myanmar2017_network
5,Cox's Bazar,79046,3,myanmar2017_network
5,Kyaukpyu,225,3,myanmar2017_network
5,Kyauktaw,8022,3,myanmar2017_network
5,Maungdaw,1635,3,myanmar2017_network
5,Myebon,7585,3,myanmar2017_network
5,Paletwa,5055,3,myanmar2017_network
5,Pauktaw,3468,3,myanmar2017_network
5,Ramree,5516,3,myanmar2017_network
5,Rathedaung,10120,3,myanmar2017_network
5,Sittwe,9962,3,myanmar2017_network
6,Buthidaung,6458,3,myanmar2017_network
6,Cox's Bazar,80818,3,myanmar2017_network
6,Kyaukpyu,215,3,myanmar2017_network
6,Kyauktaw,9225,3,myanmar2017_network
6,Maungdaw,1885,3,myanmar2017_network
6,Myebon,7818,3,myanmar2017_network
6,Paletwa,5562,3,myanmar2017_network
6,Pauktaw,3888,3,myanmar2017_network
6,Ramree,7100,3,myanmar2017_network
6,Rathedaung,11344,3,myanmar2017_network
6,Sittwe,9629,3,myanmar2017_network
7,Buthidaung,7055,3,myanmar2017_network
7,Cox's Bazar,82645,3,myanmar2017_network
7,Kyaukpyu,208,3,myanmar2017_network
7,Kyauktaw,10402,3,myanmar2017_network
7,Maungdaw,2133,3,myanmar2017_network
7,Myebon,8058,3,myanmar2017_network
7,Paletwa,6190,3,myanmar2017_network
7,Pauktaw,4317,3,myanmar2017_network
7,Ramree,8855,3,myanmar2017_network
7,Rathedaung,12697,3,myanmar2017_network
7,Sittwe,9711,3,myanmar2017_network
8,Buthidaung,7391,3,myanmar2017_network
8,Cox's Bazar,84499,3,myanmar2017_network
8,Kyaukpyu,199,3,myanmar2017_network
8,Kyauktaw,11494,3,myanmar2017_network
8,Maungdaw,2357,3,myanmar2017_network
8,Myebon,8327,3,myanmar2017_network
8,Paletwa,6790,3,myanmar2017_network
8,Pauktaw,4793,3,myanmar2017_network
8,Ramree,10806,3,myanmar2017_network
8,Rathedaung,14028,3,myanmar2017_network
8,Sittwe,10117,3,myanmar2017_network
9,Buthidaung,7712,3,myanmar2017_network
9,Cox's Bazar,86479,3,myanmar2017_network
9,Kyaukpyu,189,3,myanmar2017_network
9,Kyauktaw,12563,3,myanmar2017_network
9,Maungdaw,2619,3,myanmar2017_network
9,Myebon,8617,3,myanmar2017_network
9,Paletwa,7432,3,myanmar2017_network
9,Pauktaw,5214,3,myanmar2017_network
9,Ramree,12766,3,myanmar2017_network
9,Rathedaung,15358,3,myanmar2017_network
9,Sittwe,10480,3,myanmar2017_network
10,Buthidaung,8004,3,myanmar2017_network
10,Cox's Bazar,88585,3,myanmar2017_network
10,Kyaukpyu,178,3,myanmar2017_network
10,Kyauktaw,13691,3,myanmar2017_network
10,Maungdaw,2801,3,myanmar2017_network
10,Myebon,8940,3,myanmar2017_network
10,Paletwa,8086,3,myanmar2017_network
10,Pauktaw,5620,3,myanmar2017_network
10,Ramree,15009,3,myanmar2017_network
10,Rathedaung,16515,3,myanmar2017_network
10,Sittwe,11028,3,myanmar2017_network
11,Buthidaung,8312,3,myanmar2017_network
11,Cox's Bazar,90605,3,myanmar2017_network
11,Kyaukpyu,169,3,myanmar2017_network
11,Kyauktaw,14776,3,myanmar2017_network
11,Maungdaw,3046,3,myanmar2017_network
11,Myebon,9284,3,myanmar2017_network
11,Paletwa,8768,3,myanmar2017_network
11,Pauktaw,6099,3,myanmar2017_network
11,Ramree,17437,3,myanmar2017_network
11,Rathedaung,17783,3,myanmar2017_network
11,Sittwe,11477,3,myanmar2017_network
12,Buthidaung,8610,3,myanmar2017_network
12,Cox's Bazar,92729,3,myanmar2017_network
12,Kyaukpyu,162,3,myanmar2017_network
12,Kyauktaw,15791,3,myanmar2017_network
12,Maungdaw,3282,3,myanmar2017_network
12,Myebon,9609,3,myanmar2017_network
12,Paletwa,9398,3,myanmar2017_network
12,Pauktaw,6658,3,myanmar2017_network
12,Ramree,19965,3,myanmar2017_network
12,Rathedaung,18924,3,myanmar2017_network
12,Sittwe,12120,3,myanmar2017_network
13,Buthidaung,9452,3,myanmar2017_network
13,Cox's Bazar,94694,3,myanmar2017_network
13,Kyaukpyu,159,3,myanmar2017_network
13,Kyauktaw,16720,3,myanmar2017_network
13,Maungdaw,3645,3,myanmar2017_network
13,Myebon,9968,3,myanmar2017_network
13,Paletwa,10328,3,myanmar2017_network
13,Pauktaw,7171,3,myanmar2017_network
13,Ramree,22460,3,myanmar2017_network
13,Rathedaung,20438,3,myanmar2017_network
13,Sittwe,12802,3,myanmar2017_network
14,Buthidaung,9980,3,myanmar2017_network
14,Cox's Bazar,96911,3,myanmar2017_network
14,Kyaukpyu,150,3,myanmar2017_network
14,Kyauktaw,17597,3,myanmar2017_network
14,Maungdaw,4023,3,myanmar2017_network
14,Myebon,10312,3,myanmar2017_network
14,Paletwa,11575,3,myanmar2017_network
14,Pauktaw,7720,3,myanmar2017_network
14,Ramree,25086,3,myanmar2017_network
14,Rathedaung,22373,3,myanmar2017_network
14,Sittwe,13694,3,myanmar2017_network
0,Buthidaung,1039,4,myanmar2017_network
0,Cox's Bazar,70563,4,myanmar2017_network
0,Kyaukpyu,249,4,myanmar2017_network
0,Kyauktaw,1057,4,myanmar2017_network
0,Maungdaw,1920,4,myanmar2017_network
0,Myebon,3950,4,myanmar2017_network
0,Paletwa,526,4,myanmar2017_network
0,Pauktaw,2314,4,myanmar2017_network
0,Ramree,176,4,myanmar2017_network
0,Rathedaung,2581,4,myanmar2017_network
0,Sittwe,13350,4,myanmar2017_network
1,Buthidaung,2417,4,myanmar2017_network
1,Cox's Bazar,72291,4,myanmar2017_network
1,Kyaukpyu,238,4,myanmar2017_network
1,Kyauktaw,2708,4,myanmar2017_network
1,Maungdaw,1581,4,myanmar2017_network
1,Myebon,6597,4,myanmar2017_network
1,Paletwa,1572,4,myanmar2017_network
1,Pauktaw,2336,4,myanmar2017_network
1,Ramree,619,4,myanmar2017_network
1,Rathedaung,4573,4,myanmar2017_network
1,Sittwe,12149,4,myanmar2017_network
2,Buthidaung,3218,4,myanmar2017_network
2,Cox's Bazar,74112,4,myanmar2017_network
2,Kyaukpyu,223,4,myanmar2017_network
2,Kyauktaw,4244,4,myanmar2017_network
2,Maungdaw,1367,4,myanmar2017_network
2,Myebon,6991,4,myanmar2017_network
2,Paletwa,2499,4,myanmar2017_network
2,Pauktaw,2529,4,myanmar2017_network
2,Ramree,1519,4,myanmar2017_network
2,Rathedaung,6050,4,myanmar2017_network
2,Sittwe,11287,4,myanmar2017_network
3,Buthidaung,4016,4,myanmar2017_network
3,Cox's Bazar,75790,4,myanmar2017_network
3,Kyaukpyu,215,4,myanmar2017_network
3,Kyauktaw,5704,4,myanmar2017_network
3,Maungdaw,1415,4,myanmar2017_network
3,Myebon,7278,4,myanmar2017_network
3,Paletwa,3326,4,myanmar2017_network
3,Pauktaw,2787,4,myanmar2017_network
3,Ramree,2671,4,myanmar2017_network
3,Rathedaung,7646,4,myanmar2017_network
3,Sittwe,10469,4,myanmar2017_network
4,Buthidaung,4720,4,myanmar2017_network
4,Cox's Bazar,77427,4,myanmar2017_network
4,Kyaukpyu,207,4,myanmar2017_network
4,Kyauktaw,7041,4,myanmar2017_network
4,Maungdaw,1477,4,myanmar2017_network
4,Myebon,7544,4,myanmar2017_network
4,Paletwa,4137,4,myanmar2017_network
4,Pauktaw,3185,4,myanmar2017_network
4,Ramree,4022,4,myanmar2017_network
4,Rathedaung,8884,4,myanmar2017_network
4,Sittwe,9977,4,myanmar2017_network
5,Buthidaung,5414,4,myanmar2017_network
5,Cox's Bazar,79027,4,myanmar2017_network
5,Kyaukpyu,200,4,myanmar2017_network
5,Kyauktaw,8219,4,myanmar2017_network
5,Maungdaw,1567,4,myanmar2017_network
5,Myebon,7712,4,myanmar2017_network
5,Paletwa,4892,4,myanmar2017_network
5,Pauktaw,3649,4,myanmar2017_network
5,Ramree,5517,4,myanmar2017_network
5,Rathedaung,10094,4,myanmar2017_network
5,Sittwe,9628,4,myanmar2017_network
6,Buthidaung,6223,4,myanmar2017_network
6,Cox's Bazar,80822,4,myanmar2017_network
6,Kyaukpyu,187,4,myanmar2017_network
6,Kyauktaw,9343,4,myanmar2017_network
6,Maungdaw,1819,4,myanmar2017_network
6,Myebon,8035,4,myanmar2017_network
6,Paletwa,5472,4,myanmar2017_network
6,Pauktaw,4091,4,myanmar2017_network
6,Ramree,7038,4,myanmar2017_network
6,Rathedaung,11279,4,myanmar2017_network
6,Sittwe,9495,4,myanmar2017_network
7,Buthidaung,6840,4,myanmar2017_network
7,Cox's Bazar,82459,4,myanmar2017_network
7,Kyaukpyu,171,4,myanmar2017_network
7,Kyauktaw,10613,4,myanmar2017_network
7,Maungdaw,2077,4,myanmar2017_network
7,Myebon,8313,4,myanmar2017_network
7,Paletwa,6120,4,myanmar2017_network
7,Pauktaw,4431,4,myanmar2017_network
7,Ramree,8770,4,myanmar2017_network
7,Rathedaung,12704,4,myanmar2017_network
7,Sittwe,9619,4,myanmar2017_network
8,Buthidaung,7191,4,myanmar2017_network
8,Cox's Bazar,84426,4,myanmar2017_network
8,Kyaukpyu,159,4,myanmar2017_network
8,Kyauktaw,11652,4,myanmar2017_network
8,Maungdaw,2291,4,myanmar2017_network
8,Myebon,8503,4,myanmar2017_network
8,Paletwa,6792,4,myanmar2017_network
8,Pauktaw,4903,4,myanmar2017_network
8,Ramree,10729,4,myanmar2017_network
8,Rathedaung,14022,4,myanmar2017_network
8,Sittwe,10068,4,myanmar2017_network
9,Buthidaung,7528,4,myanmar2017_network
9,Cox's Bazar,86504,4,myanmar2017_network
9,Kyaukpyu,151,4,myanmar2017_network
9,Kyauktaw,12781,4,myanmar2017_network
9,Maungdaw,2493,4,myanmar2017_network
9,Myebon,8711,4,myanmar2017_network
9,Paletwa,7415,4,myanmar2017_network
9,Pauktaw,5288,4,myanmar2017_network
9,Ramree,12927,4,myanmar2017_network
9,Rathedaung,15245,4,myanmar2017_network
9,Sittwe,10515,4,myanmar2017_network
10,Buthidaung,7810,4,myanmar2017_network
10,Cox's Bazar,88510,4,myanmar2017_network
10,Kyaukpyu,143,4,myanmar2017_network
10,Kyauktaw,13853,4,myanmar2017_network
10,Maungdaw,2749,4,myanmar2017_network
10,Myebon,9009,4,myanmar2017_network
10,Paletwa,8075,4,myanmar2017_network
10,Pauktaw,5727,4,myanmar2017_network
10,Ramree,15286,4,myanmar2017_network
10,Rathedaung,16471,4,myanmar2017_network
10,Sittwe,10971,4,myanmar2017_network
11,Buthidaung,8123,4,myanmar2017_network
11,Cox's Bazar,90588,4,myanmar2017_network
11,Kyaukpyu,140,4,myanmar2017_network
11,Kyauktaw,14910,4,myanmar2017_network
11,Maungdaw,2936,4,myanmar2017_network
11,Myebon,9347,4,myanmar2017_network
11,Paletwa,8712,4,myanmar2017_network
11,Pauktaw,6211,4,myanmar2017_network
11,Ramree,17766,4,myanmar2017_network
11,Rathedaung,17591,4,myanmar2017_network
11,Sittwe,11536,4,myanmar2017_network
12,Buthidaung,8476,4,myanmar2017_network
12,Cox's Bazar,92618,4,myanmar2017_network
12,Kyaukpyu,137,4,myanmar2017_network
12,Kyauktaw,15975,4,myanmar2017_network
12,Maungdaw,3161,4,myanmar2017_network
12,Myebon,9725,4,myanmar2017_network
12,Paletwa,9337,4,myanmar2017_network
12,Pauktaw,6677,4,myanmar2017_network
12,Ramree,20225,4,myanmar2017_network
12,Rathedaung,18590,4,myanmar2017_network
12,Sittwe,12186,4,myanmar2017_network
13,Buthidaung,9256,4,myanmar2017_network
13,Cox's Bazar,94732,4,myanmar2017_network
13,Kyaukpyu,128,4,myanmar2017_network
13,Kyauktaw,16957,4,myanmar2017_network
13,Maungdaw,3462,4,myanmar2017_network
13,Myebon,10028,4,myanmar2017_network
13,Paletwa,10311,4,myanmar2017_network
13,Pauktaw,7199,4,myanmar2017_network
13,Ramree,22823,4,myanmar2017_network
13,Rathedaung,20161,4,myanmar2017_network
13,Sittwe,12759,4,myanmar2017_network
14,Buthidaung,9855,4,myanmar2017_network
14,Cox's Bazar,96888,4,myanmar2017_network
14,Kyaukpyu,120,4,myanmar2017_network
14,Kyauktaw,17768,4,myanmar2017_network
14,Maungdaw,3826,4,myanmar2017_network
14,Myebon,10339,4,myanmar2017_network
14,Paletwa,11456,4,myanmar2017_network
14,Pauktaw,7833,4,myanmar2017_network
14,Ramree,25423,4,myanmar2017_network
14,Rathedaung,22034,4,myanmar2017_network
14,Sittwe,13625,4,myanmar2017_network
0,Buthidaung,1115,5,myanmar2017_network
0,Cox's Bazar,70441,5,myanmar2017_network
0,Kyaukpyu,289,5,myanmar2017_network
0,Kyauktaw,1017,5,myanmar2017_network
0,Maungdaw,2025,5,myanmar2017_network
0,Myebon,3906,5,myanmar2017_network
0,Paletwa,528,5,myanmar2017_network
0,Pauktaw,2315,5,myanmar2017_network
0,Ramree,157,5,myanmar2017_network
0,Rathedaung,2635,5,myanmar2017_network
0,Sittwe,13462,5,myanmar2017_network
1,Buthidaung,2442,5,myanmar2017_network
1,Cox's Bazar,72258,5,myanmar2017_network
1,Kyaukpyu,278,5,myanmar2017_network
1,Kyauktaw,2647,5,myanmar2017_network
1,Maungdaw,1625,5,myanmar2017_network
1,Myebon,6421,5,myanmar2017_network
1,Paletwa,1526,5,myanmar2017_network
1,Pauktaw,2362,5,myanmar2017_network
1,Ramree,608,5,myanmar2017_network
1,Rathedaung,4632,5,myanmar2017_network
1,Sittwe,12333,5,myanmar2017_network
2,Buthidaung,3226,5,myanmar2017_network
2,Cox's Bazar,73970,5,myanmar2017_network
2,Kyaukpyu,264,5,myanmar2017_network
2,Kyauktaw,4123,5,myanmar2017_network
2,Maungdaw,1419,5,myanmar2017_network
2,Myebon,6851,5,myanmar2017_network
2,Paletwa,2549,5,myanmar2017_network
2,Pauktaw,2513,5,myanmar2017_network
2,Ramree,1517,5,myanmar2017_network
2,Rathedaung,6267,5,myanmar2017_network
2,Sittwe,11417,5,myanmar2017_network
3,Buthidaung,4028,5,myanmar2017_network
3,Cox's Bazar,75746,5,myanmar2017_network
3,Kyaukpyu,258,5,myanmar2017_network
3,Kyauktaw,5497,5,myanmar2017_network
3,Maungdaw,1455,5,myanmar2017_network
3,Myebon,7199,5,myanmar2017_network
3,Paletwa,3347,5,myanmar2017_network
3,Pauktaw,2764,5,myanmar2017_network
3,Ramree,2679,5,myanmar2017_network
3,Rathedaung,7787,5,myanmar2017_network
3,Sittwe,10733,5,myanmar2017_network
4,Buthidaung,4838,5,myanmar2017_network
4,Cox's Bazar,77369,5,myanmar2017_network
4,Kyaukpyu,247,5,myanmar2017_network
4,Kyauktaw,6878,5,myanmar2017_network
4,Maungdaw,1513,5,myanmar2017_network
4,Myebon,7493,5,myanmar2017_network
4,Paletwa,4132,5,myanmar2017_network
4,Pauktaw,3119,5,myanmar2017_network
4,Ramree,4033,5,myanmar2017_network
4,Rathedaung,9034,5,myanmar2017_network
4,Sittwe,10146,5,myanmar2017_network
5,Buthidaung,5497,5,myanmar2017_network
5,Cox's Bazar,79141,5,myanmar2017_network
5,Kyaukpyu,238,5,myanmar2017_network
5,Kyauktaw,8143,5,myanmar2017_network
5,Maungdaw,1627,5,myanmar2017_network
5,Myebon,7677,5,myanmar2017_network
5,Paletwa,5023,5,myanmar2017_network
5,Pauktaw,3570,5,myanmar2017_network
5,Ramree,5520,5,myanmar2017_network
5,Rathedaung,10085,5,myanmar2017_network
5,Sittwe,9890,5,myanmar2017_network
6,Buthidaung,6321,5,myanmar2017_network
6,Cox's Bazar,80855,5,myanmar2017_network
